studyAccession,individualAccession,individualName,sampleAccession,sampleDescription,sampleName,gender,runAccession,dataName,experimentAccession,platform,strategy
HRA000021,HRI035321,Null,HRS039863,,BDESCC0050T,female,HRR067418,HRR067418.bam::NOT_FOUND,HRX048905,Null,WES
HRA000021,HRI035322,Null,HRS039864,,BDESCC0051N,male,HRR067419,HRR067419.bam::NOT_FOUND,HRX048906,Null,WES
HRA000021,HRI035322,Null,HRS039865,,BDESCC0051T,male,HRR067420,HRR067420.bam::NOT_FOUND,HRX048907,Null,WES
HRA000021,HRI035323,Null,HRS039866,,BDESCC0052N,female,HRR067421,HRR067421.bam::NOT_FOUND,HRX048908,Null,WES
HRA000021,HRI035323,Null,HRS039867,,BDESCC0052T,female,HRR067422,HRR067422.bam::NOT_FOUND,HRX048909,Null,WES
HRA000021,HRI035324,Null,HRS039868,,BDESCC0053N,male,HRR067423,HRR067423.bam::NOT_FOUND,HRX048910,Null,WES
HRA000021,HRI035324,Null,HRS039869,,BDESCC0053T,male,HRR067424,HRR067424.bam::NOT_FOUND,HRX048911,Null,WES
HRA000021,HRI035325,Null,HRS039870,,BDESCC0054N,male,HRR067425,HRR067425.bam::NOT_FOUND,HRX048912,Null,WES
HRA000021,HRI035325,Null,HRS039871,,BDESCC0054T,male,HRR067426,HRR067426.bam::NOT_FOUND,HRX048913,Null,WES
HRA000021,HRI035326,Null,HRS039872,,BDESCC0055N,male,HRR067427,HRR067427.bam::NOT_FOUND,HRX048914,Null,WES
HRA000021,HRI035326,Null,HRS039873,,BDESCC0055T,male,HRR067428,HRR067428.bam::NOT_FOUND,HRX048915,Null,WES
HRA000021,HRI035327,Null,HRS039874,,BDESCC0057N,male,HRR067429,HRR067429.bam::NOT_FOUND,HRX048916,Null,WES
HRA000021,HRI035327,Null,HRS039875,,BDESCC0057T,male,HRR067430,HRR067430.bam::NOT_FOUND,HRX048917,Null,WES
HRA000021,HRI035328,Null,HRS039876,,BDESCC0059N,male,HRR067431,HRR067431.bam::NOT_FOUND,HRX048918,Null,WES
HRA000021,HRI035328,Null,HRS039877,,BDESCC0059T,male,HRR067432,HRR067432.bam::NOT_FOUND,HRX048919,Null,WES
HRA000021,HRI035329,Null,HRS039878,,BDESCC0060N,male,HRR067433,HRR067433.bam::NOT_FOUND,HRX048920,Null,WES
HRA000021,HRI035329,Null,HRS039879,,BDESCC0060T,male,HRR067434,HRR067434.bam::NOT_FOUND,HRX048921,Null,WES
HRA000021,HRI035330,Null,HRS039880,,BDESCC0061N,male,HRR067435,HRR067435.bam::NOT_FOUND,HRX048922,Null,WES
HRA000021,HRI035330,Null,HRS039881,,BDESCC0061T,male,HRR067436,HRR067436.bam::NOT_FOUND,HRX048923,Null,WES
HRA000021,HRI035331,Null,HRS039882,,BDESCC0062N,female,HRR067437,HRR067437.bam::NOT_FOUND,HRX048924,Null,WES
HRA000021,HRI035331,Null,HRS039883,,BDESCC0062T,female,HRR067438,HRR067438.bam::NOT_FOUND,HRX048925,Null,WES
HRA000021,HRI035332,Null,HRS039884,,BDESCC0063N,male,HRR067439,HRR067439.bam::NOT_FOUND,HRX048926,Null,WES
HRA000021,HRI035332,Null,HRS039885,,BDESCC0063T,male,HRR067440,HRR067440.bam::NOT_FOUND,HRX048927,Null,WES
HRA000021,HRI035333,Null,HRS039886,,BDESCC0064N,male,HRR067441,HRR067441.bam::NOT_FOUND,HRX048928,Null,WES
HRA000021,HRI035333,Null,HRS039887,,BDESCC0064T,male,HRR067442,HRR067442.bam::NOT_FOUND,HRX048929,Null,WES
HRA000021,HRI035334,Null,HRS039888,,BDESCC0065N,female,HRR067443,HRR067443.bam::NOT_FOUND,HRX048930,Null,WES
HRA000021,HRI035334,Null,HRS039889,,BDESCC0065T,female,HRR067444,HRR067444.bam::NOT_FOUND,HRX048931,Null,WES
HRA000021,HRI035335,Null,HRS039890,,BDESCC0066N,male,HRR067445,HRR067445.bam::NOT_FOUND,HRX048932,Null,WES
HRA000021,HRI035335,Null,HRS039891,,BDESCC0066T,male,HRR067446,HRR067446.bam::NOT_FOUND,HRX048933,Null,WES
HRA000021,HRI035336,Null,HRS039892,,BDESCC0067N,male,HRR067447,HRR067447.bam::NOT_FOUND,HRX048934,Null,WES
HRA000021,HRI035336,Null,HRS039893,,BDESCC0067T,male,HRR067448,HRR067448.bam::NOT_FOUND,HRX048935,Null,WES
HRA000021,HRI035337,Null,HRS039894,,BDESCC0068N,female,HRR067449,HRR067449.bam::NOT_FOUND,HRX048936,Null,WES
HRA000021,HRI035337,Null,HRS039895,,BDESCC0068T,female,HRR067450,HRR067450.bam::NOT_FOUND,HRX048937,Null,WES
HRA000021,HRI035338,Null,HRS039896,,BDESCC0070N,male,HRR067451,HRR067451.bam::NOT_FOUND,HRX048938,Null,WES
HRA000021,HRI035338,Null,HRS039897,,BDESCC0070T,male,HRR067452,HRR067452.bam::NOT_FOUND,HRX048939,Null,WES
HRA000021,HRI035339,Null,HRS039898,,BDESCC0071N,male,HRR067453,HRR067453.bam::NOT_FOUND,HRX048940,Null,WES
HRA000021,HRI035339,Null,HRS039899,,BDESCC0071T,male,HRR067454,HRR067454.bam::NOT_FOUND,HRX048941,Null,WES
HRA000021,HRI035340,Null,HRS039900,,BDESCC0072N,female,HRR067455,HRR067455.bam::NOT_FOUND,HRX048942,Null,WES
HRA000021,HRI035340,Null,HRS039901,,BDESCC0072T,female,HRR067456,HRR067456.bam::NOT_FOUND,HRX048943,Null,WES
HRA000021,HRI035341,Null,HRS039902,,BDESCC0073N,male,HRR067457,HRR067457.bam::NOT_FOUND,HRX048944,Null,WES
HRA000021,HRI035341,Null,HRS039903,,BDESCC0073T,male,HRR067458,HRR067458.bam::NOT_FOUND,HRX048945,Null,WES
HRA000021,HRI035342,Null,HRS039904,,BDESCC0074N,male,HRR067459,HRR067459.bam::NOT_FOUND,HRX048946,Null,WES
HRA000021,HRI035342,Null,HRS039905,,BDESCC0074T,male,HRR067460,HRR067460.bam::NOT_FOUND,HRX048947,Null,WES
HRA000021,HRI035343,Null,HRS039906,,BDESCC0075N,male,HRR067461,HRR067461.bam::NOT_FOUND,HRX048948,Null,WES
HRA000021,HRI035343,Null,HRS039907,,BDESCC0075T,male,HRR067462,HRR067462.bam::NOT_FOUND,HRX048949,Null,WES
HRA000021,HRI035344,Null,HRS039908,,BDESCC0076N,male,HRR067463,HRR067463.bam::NOT_FOUND,HRX048950,Null,WES
HRA000021,HRI035344,Null,HRS039909,,BDESCC0076T,male,HRR067464,HRR067464.bam::NOT_FOUND,HRX048951,Null,WES
HRA000021,HRI035345,Null,HRS039910,,BDESCC0077N,female,HRR067465,HRR067465.bam::NOT_FOUND,HRX048952,Null,WES
HRA000021,HRI035345,Null,HRS039911,,BDESCC0077T,female,HRR067466,HRR067466.bam::NOT_FOUND,HRX048953,Null,WES
HRA000021,HRI035346,Null,HRS039912,,BDESCC0078N,male,HRR067467,HRR067467.bam::NOT_FOUND,HRX048954,Null,WES
HRA000021,HRI035346,Null,HRS039913,,BDESCC0078T,male,HRR067468,HRR067468.bam::NOT_FOUND,HRX048955,Null,WES
HRA000021,HRI035347,Null,HRS039914,,BDESCC0079N,male,HRR067469,HRR067469.bam::NOT_FOUND,HRX048956,Null,WES
HRA000021,HRI035347,Null,HRS039915,,BDESCC0079T,male,HRR067470,HRR067470.bam::NOT_FOUND,HRX048957,Null,WES
HRA000021,HRI035348,Null,HRS039916,,BDESCC0080N,female,HRR067471,HRR067471.bam::NOT_FOUND,HRX048958,Null,WES
HRA000021,HRI035348,Null,HRS039917,,BDESCC0080T,female,HRR067472,HRR067472.bam::NOT_FOUND,HRX048959,Null,WES
HRA000021,HRI035349,Null,HRS039918,,BDESCC0081N,female,HRR067473,HRR067473.bam::NOT_FOUND,HRX048960,Null,WES
HRA000021,HRI035349,Null,HRS039919,,BDESCC0081T,female,HRR067474,HRR067474.bam::NOT_FOUND,HRX048961,Null,WES
HRA000021,HRI035350,Null,HRS039920,,BDESCC0082N,male,HRR067475,HRR067475.bam::NOT_FOUND,HRX048962,Null,WES
HRA000021,HRI035350,Null,HRS039921,,BDESCC0082T,male,HRR067476,HRR067476.bam::NOT_FOUND,HRX048963,Null,WES
HRA000021,HRI035351,Null,HRS039922,,BDESCC0085N,male,HRR067477,HRR067477.bam::NOT_FOUND,HRX048964,Null,WES
HRA000021,HRI035351,Null,HRS039923,,BDESCC0085T,male,HRR067478,HRR067478.bam::NOT_FOUND,HRX048965,Null,WES
HRA000021,HRI035352,Null,HRS039924,,BDESCC0087N,female,HRR067479,HRR067479.bam::NOT_FOUND,HRX048966,Null,WES
HRA000021,HRI035352,Null,HRS039925,,BDESCC0087T,female,HRR067480,HRR067480.bam::NOT_FOUND,HRX048967,Null,WES
HRA000021,HRI035353,Null,HRS039926,,BDESCC0089N,female,HRR067481,HRR067481.bam::NOT_FOUND,HRX048968,Null,WES
HRA000021,HRI035353,Null,HRS039927,,BDESCC0089T,female,HRR067482,HRR067482.bam::NOT_FOUND,HRX048969,Null,WES
HRA000021,HRI035354,Null,HRS039928,,BDESCC0091N,male,HRR067483,HRR067483.bam::NOT_FOUND,HRX048970,Null,WES
HRA000021,HRI035354,Null,HRS039929,,BDESCC0091T,male,HRR067484,HRR067484.bam::NOT_FOUND,HRX048971,Null,WES
HRA000021,HRI035355,Null,HRS039930,,BDESCC0093N,male,HRR067485,HRR067485.bam::NOT_FOUND,HRX048972,Null,WES
HRA000021,HRI035355,Null,HRS039931,,BDESCC0093T,male,HRR067486,HRR067486.bam::NOT_FOUND,HRX048973,Null,WES
HRA000021,HRI035356,Null,HRS039932,,BDESCC0094N,male,HRR067487,HRR067487.bam::NOT_FOUND,HRX048974,Null,WES
HRA000021,HRI035356,Null,HRS039933,,BDESCC0094T,male,HRR067488,HRR067488.bam::NOT_FOUND,HRX048975,Null,WES
HRA000021,HRI035357,Null,HRS039934,,BDESCC0095N,male,HRR067489,HRR067489.bam::NOT_FOUND,HRX048976,Null,WES
HRA000021,HRI035357,Null,HRS039935,,BDESCC0095T,male,HRR067490,HRR067490.bam::NOT_FOUND,HRX048977,Null,WES
HRA000021,HRI035358,Null,HRS039936,,BDESCC0096N,male,HRR067491,HRR067491.bam::NOT_FOUND,HRX048978,Null,WES
HRA000021,HRI035358,Null,HRS039937,,BDESCC0096T,male,HRR067492,HRR067492.bam::NOT_FOUND,HRX048979,Null,WES
HRA000021,HRI035359,Null,HRS039938,,BDESCC0097N,male,HRR067493,HRR067493.bam::NOT_FOUND,HRX048980,Null,WES
HRA000021,HRI035359,Null,HRS039939,,BDESCC0097T,male,HRR067494,HRR067494.bam::NOT_FOUND,HRX048981,Null,WES
HRA000021,HRI035360,Null,HRS039940,,BDESCC0098N,female,HRR067495,HRR067495.bam::NOT_FOUND,HRX048982,Null,WES
HRA000021,HRI035360,Null,HRS039941,,BDESCC0098T,female,HRR067496,HRR067496.bam::NOT_FOUND,HRX048983,Null,WES
HRA000021,HRI035361,Null,HRS039942,,BDESCC0099N,male,HRR067497,HRR067497.bam::NOT_FOUND,HRX048984,Null,WES
HRA000021,HRI035361,Null,HRS039943,,BDESCC0099T,male,HRR067498,HRR067498.bam::NOT_FOUND,HRX048985,Null,WES
HRA000021,HRI035362,Null,HRS039944,,BDESCC0100N,male,HRR067499,HRR067499.bam::NOT_FOUND,HRX048986,Null,WES
HRA000021,HRI035362,Null,HRS039945,,BDESCC0100T,male,HRR067500,HRR067500.bam::NOT_FOUND,HRX048987,Null,WES
HRA000021,HRI035363,Null,HRS039946,,BDESCC0101N,male,HRR067501,HRR067501.bam::NOT_FOUND,HRX048988,Null,WES
HRA000021,HRI035363,Null,HRS039947,,BDESCC0101T,male,HRR067502,HRR067502.bam::NOT_FOUND,HRX048989,Null,WES
HRA000021,HRI035364,Null,HRS039948,,BDESCC0102N,male,HRR067503,HRR067503.bam::NOT_FOUND,HRX048990,Null,WES
HRA000021,HRI035364,Null,HRS039949,,BDESCC0102T,male,HRR067504,HRR067504.bam::NOT_FOUND,HRX048991,Null,WES
HRA000021,HRI035365,Null,HRS039950,,BDESCC0104N,male,HRR067505,HRR067505.bam::NOT_FOUND,HRX048992,Null,WES
HRA000021,HRI035365,Null,HRS039951,,BDESCC0104T,male,HRR067506,HRR067506.bam::NOT_FOUND,HRX048993,Null,WES
HRA000021,HRI035366,Null,HRS039952,,BDESCC0105N,male,HRR067507,HRR067507.bam::NOT_FOUND,HRX048994,Null,WES
HRA000021,HRI035366,Null,HRS039953,,BDESCC0105T,male,HRR067508,HRR067508.bam::NOT_FOUND,HRX048995,Null,WES
HRA000021,HRI035367,Null,HRS039954,,BDESCC0106N,female,HRR067509,HRR067509.bam::NOT_FOUND,HRX048996,Null,WES
HRA000021,HRI035367,Null,HRS039955,,BDESCC0106T,female,HRR067510,HRR067510.bam::NOT_FOUND,HRX048997,Null,WES
HRA000021,HRI035368,Null,HRS039956,,BDESCC0107N,male,HRR067511,HRR067511.bam::NOT_FOUND,HRX048998,Null,WES
HRA000021,HRI035368,Null,HRS039957,,BDESCC0107T,male,HRR067512,HRR067512.bam::NOT_FOUND,HRX048999,Null,WES
HRA000021,HRI035369,Null,HRS039958,,BDESCC0108N,male,HRR067513,HRR067513.bam::NOT_FOUND,HRX049000,Null,WES
HRA000021,HRI035369,Null,HRS039959,,BDESCC0108T,male,HRR067514,HRR067514.bam::NOT_FOUND,HRX049001,Null,WES
HRA000021,HRI035370,Null,HRS039960,,BDESCC0109N,male,HRR067515,HRR067515.bam::NOT_FOUND,HRX049002,Null,WES
HRA000021,HRI035370,Null,HRS039961,,BDESCC0109T,male,HRR067516,HRR067516.bam::NOT_FOUND,HRX049003,Null,WES
HRA000021,HRI035371,Null,HRS039962,,BDESCC0110N,male,HRR067517,HRR067517.bam::NOT_FOUND,HRX049004,Null,WES
HRA000021,HRI035371,Null,HRS039963,,BDESCC0110T,male,HRR067518,HRR067518.bam::NOT_FOUND,HRX049005,Null,WES
HRA000021,HRI035372,Null,HRS039964,,BDESCC0113N,female,HRR067519,HRR067519.bam::NOT_FOUND,HRX049006,Null,WES
HRA000021,HRI035372,Null,HRS039965,,BDESCC0113T,female,HRR067520,HRR067520.bam::NOT_FOUND,HRX049007,Null,WES
HRA000021,HRI035373,Null,HRS039966,,BDESCC0114N,male,HRR067521,HRR067521.bam::NOT_FOUND,HRX049008,Null,WES
HRA000021,HRI035373,Null,HRS039967,,BDESCC0114T,male,HRR067522,HRR067522.bam::NOT_FOUND,HRX049009,Null,WES
HRA000021,HRI035374,Null,HRS039968,,BDESCC0117N,male,HRR067523,HRR067523.bam::NOT_FOUND,HRX049010,Null,WES
HRA000021,HRI035374,Null,HRS039969,,BDESCC0117T,male,HRR067524,HRR067524.bam::NOT_FOUND,HRX049011,Null,WES
HRA000021,HRI035375,Null,HRS039970,,BDESCC0119N,male,HRR067525,HRR067525.bam::NOT_FOUND,HRX049012,Null,WES
HRA000021,HRI035375,Null,HRS039971,,BDESCC0119T,male,HRR067526,HRR067526.bam::NOT_FOUND,HRX049013,Null,WES
HRA000021,HRI035376,Null,HRS039972,,BDESCC0120N,female,HRR067527,HRR067527.bam::NOT_FOUND,HRX049014,Null,WES
HRA000021,HRI035376,Null,HRS039973,,BDESCC0120T,female,HRR067528,HRR067528.bam::NOT_FOUND,HRX049015,Null,WES
HRA000021,HRI035377,Null,HRS039974,,BDESCC0122N,male,HRR067529,HRR067529.bam::NOT_FOUND,HRX049016,Null,WES
HRA000021,HRI035377,Null,HRS039975,,BDESCC0122T,male,HRR067530,HRR067530.bam::NOT_FOUND,HRX049017,Null,WES
HRA000021,HRI035378,Null,HRS039976,,BDESCC0123N,female,HRR067531,HRR067531.bam::NOT_FOUND,HRX049018,Null,WES
HRA000021,HRI035378,Null,HRS039977,,BDESCC0123T,female,HRR067532,HRR067532.bam::NOT_FOUND,HRX049019,Null,WES
HRA000021,HRI035379,Null,HRS039978,,BDESCC0124N,female,HRR067533,HRR067533.bam::NOT_FOUND,HRX049020,Null,WES
HRA000021,HRI035379,Null,HRS039979,,BDESCC0124T,female,HRR067534,HRR067534.bam::NOT_FOUND,HRX049021,Null,WES
HRA000021,HRI035380,Null,HRS039980,,BDESCC0126N,female,HRR067535,HRR067535.bam::NOT_FOUND,HRX049022,Null,WES
HRA000021,HRI035380,Null,HRS039981,,BDESCC0126T,female,HRR067536,HRR067536.bam::NOT_FOUND,HRX049023,Null,WES
HRA000021,HRI035381,Null,HRS039982,,BDESCC0128N,male,HRR067537,HRR067537.bam::NOT_FOUND,HRX049024,Null,WES
HRA000021,HRI035381,Null,HRS039983,,BDESCC0128T,male,HRR067538,HRR067538.bam::NOT_FOUND,HRX049025,Null,WES
HRA000021,HRI035382,Null,HRS039984,,BDESCC0129N,female,HRR067539,HRR067539.bam::NOT_FOUND,HRX049026,Null,WES
HRA000021,HRI035382,Null,HRS039985,,BDESCC0129T,female,HRR067540,HRR067540.bam::NOT_FOUND,HRX049027,Null,WES
HRA000021,HRI035383,Null,HRS039986,,BDESCC0133N,male,HRR067541,HRR067541.bam::NOT_FOUND,HRX049028,Null,WES
HRA000021,HRI035383,Null,HRS039987,,BDESCC0133T,male,HRR067542,HRR067542.bam::NOT_FOUND,HRX049029,Null,WES
HRA000021,HRI035384,Null,HRS039988,,BDESCC0134N,female,HRR067543,HRR067543.bam::NOT_FOUND,HRX049030,Null,WES
HRA000021,HRI035384,Null,HRS039989,,BDESCC0134T,female,HRR067544,HRR067544.bam::NOT_FOUND,HRX049031,Null,WES
HRA000021,HRI035385,Null,HRS039990,,BDESCC0135N,female,HRR067545,HRR067545.bam::NOT_FOUND,HRX049032,Null,WES
HRA000021,HRI035385,Null,HRS039991,,BDESCC0135T,female,HRR067546,HRR067546.bam::NOT_FOUND,HRX049033,Null,WES
HRA000021,HRI035386,Null,HRS039992,,BDESCC0136N,male,HRR067547,HRR067547.bam::NOT_FOUND,HRX049034,Null,WES
HRA000021,HRI035386,Null,HRS039993,,BDESCC0136T,male,HRR067548,HRR067548.bam::NOT_FOUND,HRX049035,Null,WES
HRA000021,HRI035387,Null,HRS039994,,BDESCC0137N,male,HRR067549,HRR067549.bam::NOT_FOUND,HRX049036,Null,WES
HRA000021,HRI035387,Null,HRS039995,,BDESCC0137T,male,HRR067550,HRR067550.bam::NOT_FOUND,HRX049037,Null,WES
HRA000021,HRI035388,Null,HRS039996,,BDESCC0138N,male,HRR067551,HRR067551.bam::NOT_FOUND,HRX049038,Null,WES
HRA000021,HRI035388,Null,HRS039997,,BDESCC0138T,male,HRR067552,HRR067552.bam::NOT_FOUND,HRX049039,Null,WES
HRA000021,HRI035389,Null,HRS039998,,BDESCC0139N,female,HRR067553,HRR067553.bam::NOT_FOUND,HRX049040,Null,WES
HRA000021,HRI035389,Null,HRS039999,,BDESCC0139T,female,HRR067554,HRR067554.bam::NOT_FOUND,HRX049041,Null,WES
HRA000021,HRI035390,Null,HRS040000,,BDESCC0140N,male,HRR067555,HRR067555.bam::NOT_FOUND,HRX049042,Null,WES
HRA000021,HRI035390,Null,HRS040001,,BDESCC0140T,male,HRR067556,HRR067556.bam::NOT_FOUND,HRX049043,Null,WES
HRA000021,HRI035391,Null,HRS040002,,BDESCC0141N,male,HRR067557,HRR067557.bam::NOT_FOUND,HRX049044,Null,WES
HRA000021,HRI035391,Null,HRS040003,,BDESCC0141T,male,HRR067558,HRR067558.bam::NOT_FOUND,HRX049045,Null,WES
HRA000021,HRI035392,Null,HRS040004,,BDESCC0142N,male,HRR067559,HRR067559.bam::NOT_FOUND,HRX049046,Null,WES
HRA000021,HRI035392,Null,HRS040005,,BDESCC0142T,male,HRR067560,HRR067560.bam::NOT_FOUND,HRX049047,Null,WES
HRA000021,HRI035393,Null,HRS040006,,BDESCC0143N,male,HRR067561,HRR067561.bam::NOT_FOUND,HRX049048,Null,WES
HRA000021,HRI035393,Null,HRS040007,,BDESCC0143T,male,HRR067562,HRR067562.bam::NOT_FOUND,HRX049049,Null,WES
HRA000021,HRI035394,Null,HRS040008,,BDESCC0144N,male,HRR067563,HRR067563.bam::NOT_FOUND,HRX049050,Null,WES
HRA000021,HRI035394,Null,HRS040009,,BDESCC0144T,male,HRR067564,HRR067564.bam::NOT_FOUND,HRX049051,Null,WES
HRA000021,HRI035395,Null,HRS040010,,BDESCC0145N,female,HRR067565,HRR067565.bam::NOT_FOUND,HRX049052,Null,WES
HRA000021,HRI035395,Null,HRS040011,,BDESCC0145T,female,HRR067566,HRR067566.bam::NOT_FOUND,HRX049053,Null,WES
HRA000021,HRI035396,Null,HRS040012,,BDESCC0146N,male,HRR067567,HRR067567.bam::NOT_FOUND,HRX049054,Null,WES
HRA000021,HRI035396,Null,HRS040013,,BDESCC0146T,male,HRR067568,HRR067568.bam::NOT_FOUND,HRX049055,Null,WES
HRA000021,HRI035397,Null,HRS040014,,BDESCC0147N,female,HRR067569,HRR067569.bam::NOT_FOUND,HRX049056,Null,WES
HRA000021,HRI035397,Null,HRS040015,,BDESCC0147T,female,HRR067570,HRR067570.bam::NOT_FOUND,HRX049057,Null,WES
HRA000021,HRI035398,Null,HRS040016,,BDESCC0149N,female,HRR067571,HRR067571.bam::NOT_FOUND,HRX049058,Null,WES
HRA000021,HRI035398,Null,HRS040017,,BDESCC0149T,female,HRR067572,HRR067572.bam::NOT_FOUND,HRX049059,Null,WES
HRA000021,HRI035399,Null,HRS040018,,BDESCC0151N,female,HRR067573,HRR067573.bam::NOT_FOUND,HRX049060,Null,WES
HRA000021,HRI035399,Null,HRS040019,,BDESCC0151T,female,HRR067574,HRR067574.bam::NOT_FOUND,HRX049061,Null,WES
HRA000021,HRI035400,Null,HRS040020,,BDESCC0153N,male,HRR067575,HRR067575.bam::NOT_FOUND,HRX049062,Null,WES
HRA000021,HRI035400,Null,HRS040021,,BDESCC0153T,male,HRR067576,HRR067576.bam::NOT_FOUND,HRX049063,Null,WES
HRA000021,HRI035401,Null,HRS040022,,BDESCC0154N,male,HRR067577,HRR067577.bam::NOT_FOUND,HRX049064,Null,WES
HRA000021,HRI035401,Null,HRS040023,,BDESCC0154T,male,HRR067578,HRR067578.bam::NOT_FOUND,HRX049065,Null,WES
HRA000021,HRI035402,Null,HRS040024,,BDESCC0155N,male,HRR067579,HRR067579.bam::NOT_FOUND,HRX049066,Null,WES
HRA000021,HRI035402,Null,HRS040025,,BDESCC0155T,male,HRR067580,HRR067580.bam::NOT_FOUND,HRX049067,Null,WES
HRA000021,HRI035403,Null,HRS040026,,BDESCC0157N,female,HRR067581,HRR067581.bam::NOT_FOUND,HRX049068,Null,WES
HRA000021,HRI035403,Null,HRS040027,,BDESCC0157T,female,HRR067582,HRR067582.bam::NOT_FOUND,HRX049069,Null,WES
HRA000021,HRI035404,Null,HRS040028,,BDESCC0158N,male,HRR067583,HRR067583.bam::NOT_FOUND,HRX049070,Null,WES
HRA000021,HRI035404,Null,HRS040029,,BDESCC0158T,male,HRR067584,HRR067584.bam::NOT_FOUND,HRX049071,Null,WES
HRA000021,HRI035405,Null,HRS040030,,BDESCC0159N,female,HRR067585,HRR067585.bam::NOT_FOUND,HRX049072,Null,WES
HRA000021,HRI035405,Null,HRS040031,,BDESCC0159T,female,HRR067586,HRR067586.bam::NOT_FOUND,HRX049073,Null,WES
HRA000021,HRI035406,Null,HRS040032,,BDESCC0160N,female,HRR067587,HRR067587.bam::NOT_FOUND,HRX049074,Null,WES
HRA000021,HRI035406,Null,HRS040033,,BDESCC0160T,female,HRR067588,HRR067588.bam::NOT_FOUND,HRX049075,Null,WES
HRA000021,HRI035407,Null,HRS040034,,BDESCC0161N,male,HRR067589,HRR067589.bam::NOT_FOUND,HRX049076,Null,WES
HRA000021,HRI035407,Null,HRS040035,,BDESCC0161T,male,HRR067590,HRR067590.bam::NOT_FOUND,HRX049077,Null,WES
HRA000021,HRI035408,Null,HRS040036,,BDESCC0162N,male,HRR067591,HRR067591.bam::NOT_FOUND,HRX049078,Null,WES
HRA000021,HRI035408,Null,HRS040037,,BDESCC0162T,male,HRR067592,HRR067592.bam::NOT_FOUND,HRX049079,Null,WES
HRA000021,HRI035409,Null,HRS040038,,BDESCC0163N,female,HRR067593,HRR067593.bam::NOT_FOUND,HRX049080,Null,WES
HRA000021,HRI035409,Null,HRS040039,,BDESCC0163T,female,HRR067594,HRR067594.bam::NOT_FOUND,HRX049081,Null,WES
HRA000021,HRI035410,Null,HRS040040,,BDESCC0164N,male,HRR067595,HRR067595.bam::NOT_FOUND,HRX049082,Null,WES
HRA000021,HRI035410,Null,HRS040041,,BDESCC0164T,male,HRR067596,HRR067596.bam::NOT_FOUND,HRX049083,Null,WES
HRA000021,HRI035411,Null,HRS040042,,BDESCC0165N,male,HRR067597,HRR067597.bam::NOT_FOUND,HRX049084,Null,WES
HRA000021,HRI035411,Null,HRS040043,,BDESCC0165T,male,HRR067598,HRR067598.bam::NOT_FOUND,HRX049085,Null,WES
HRA000021,HRI035412,Null,HRS040044,,BDESCC0166N,female,HRR067599,HRR067599.bam::NOT_FOUND,HRX049086,Null,WES
HRA000021,HRI035412,Null,HRS040045,,BDESCC0166T,female,HRR067600,HRR067600.bam::NOT_FOUND,HRX049087,Null,WES
HRA000021,HRI035413,Null,HRS040046,,BDESCC0167N,male,HRR067601,HRR067601.bam::NOT_FOUND,HRX049088,Null,WES
HRA000021,HRI035413,Null,HRS040047,,BDESCC0167T,male,HRR067602,HRR067602.bam::NOT_FOUND,HRX049089,Null,WES
HRA000021,HRI035414,Null,HRS040048,,BDESCC0168N,male,HRR067603,HRR067603.bam::NOT_FOUND,HRX049090,Null,WES
HRA000021,HRI035414,Null,HRS040049,,BDESCC0168T,male,HRR067604,HRR067604.bam::NOT_FOUND,HRX049091,Null,WES
HRA000021,HRI035415,Null,HRS040050,,BDESCC0169N,male,HRR067605,HRR067605.bam::NOT_FOUND,HRX049092,Null,WES
HRA000021,HRI035415,Null,HRS040051,,BDESCC0169T,male,HRR067606,HRR067606.bam::NOT_FOUND,HRX049093,Null,WES
HRA000021,HRI035416,Null,HRS040052,,BDESCC0170N,female,HRR067607,HRR067607.bam::NOT_FOUND,HRX049094,Null,WES
HRA000021,HRI035416,Null,HRS040053,,BDESCC0170T,female,HRR067608,HRR067608.bam::NOT_FOUND,HRX049095,Null,WES
HRA000021,HRI035417,Null,HRS040054,,BDESCC0171N,male,HRR067609,HRR067609.bam::NOT_FOUND,HRX049096,Null,WES
HRA000021,HRI035417,Null,HRS040055,,BDESCC0171T,male,HRR067610,HRR067610.bam::NOT_FOUND,HRX049097,Null,WES
HRA000021,HRI035418,Null,HRS040056,,BDESCC0172N,female,HRR067611,HRR067611.bam::NOT_FOUND,HRX049098,Null,WES
HRA000021,HRI035418,Null,HRS040057,,BDESCC0172T,female,HRR067612,HRR067612.bam::NOT_FOUND,HRX049099,Null,WES
HRA000021,HRI035419,Null,HRS040058,,BDESCC0173N,female,HRR067613,HRR067613.bam::NOT_FOUND,HRX049100,Null,WES
HRA000021,HRI035419,Null,HRS040059,,BDESCC0173T,female,HRR067614,HRR067614.bam::NOT_FOUND,HRX049101,Null,WES
HRA000021,HRI035420,Null,HRS040060,,BDESCC0177N,male,HRR067615,HRR067615.bam::NOT_FOUND,HRX049102,Null,WES
HRA000021,HRI035420,Null,HRS040061,,BDESCC0177T,male,HRR067616,HRR067616.bam::NOT_FOUND,HRX049103,Null,WES
HRA000021,HRI035421,Null,HRS040062,,BDESCC0180N,male,HRR067617,HRR067617.bam::NOT_FOUND,HRX049104,Null,WES
HRA000021,HRI035421,Null,HRS040063,,BDESCC0180T,male,HRR067618,HRR067618.bam::NOT_FOUND,HRX049105,Null,WES
HRA000021,HRI035422,Null,HRS040064,,BDESCC0182N,male,HRR067619,HRR067619.bam::NOT_FOUND,HRX049106,Null,WES
